Aflaesningsdato,Energi [kWh],Flow [m3],Afkoeling,Timer [t],Effekt [kWh],Max flow [m3/t],Returloeb,Temp. forskel [K],Temperatur,Kommentar,Status,Info,Modtaget,Aendret
12/13/2021 11:43:00 AM,6851,365.62,,56908,0,0,25.24,21.21,46.45,,Godkendt,,44543.52241,
12/13/2021 11:42:00 AM,6851,365.62,,56908,0,0,25.26,21.77,47.03,,Godkendt,,44543.52241,
12/13/2021 11:41:00 AM,6851,365.62,,56908,1.2,0.05,25.25,22.1,47.35,,Godkendt,,44543.52241,
12/13/2021 11:40:00 AM,6851,365.62,,56908,1.8,0.07,25.26,22,47.26,,Godkendt,,44543.52241,
12/13/2021 11:39:00 AM,6851,365.61,,56908,1.9,0.07,25.26,22.51,47.77,,Godkendt,,44543.52241,
12/13/2021 11:38:00 AM,6851,365.61,,56908,1.9,0.07,25.29,23.31,48.6,,Godkendt,,44543.52241,
12/13/2021 11:37:00 AM,6851,365.61,,56908,2,0.07,25.37,24,49.37,,Godkendt,,44543.52241,
12/13/2021 11:35:00 AM,6851,365.61,,56908,2,0.07,25.56,24.15,49.71,,Godkendt,,44543.52241,
12/13/2021 11:34:00 AM,6851,365.61,,56908,0,0,25.79,21.12,46.91,,Godkendt,,44543.52241,
12/13/2021 11:33:00 AM,6851,365.61,,56908,0,0,25.8,21.19,46.99,,Godkendt,,44543.52241,
12/13/2021 11:32:00 AM,6851,365.61,,56908,0,0,25.82,21.36,47.18,,Godkendt,,44543.52241,
12/13/2021 11:31:00 AM,6851,365.61,,56908,0,0,25.84,21.54,47.38,,Godkendt,,44543.52241,
12/13/2021 11:30:00 AM,6851,365.61,,56908,0,0,25.86,21.73,47.59,,Godkendt,,44543.52241,
12/13/2021 11:29:00 AM,6851,365.61,,56908,0,0,25.89,21.93,47.82,,Godkendt,,44543.52241,
12/13/2021 11:28:00 AM,6851,365.61,,56908,0,0,25.9,22.19,48.09,,Godkendt,,44543.52241,
12/13/2021 11:27:00 AM,6851,365.61,,56908,0,0,25.92,22.46,48.38,,Godkendt,,44543.52241,
12/13/2021 11:26:00 AM,6851,365.61,,56908,0,0,25.94,22.78,48.72,,Godkendt,,44543.52241,
12/13/2021 11:25:00 AM,6851,365.61,,56908,0,0,25.96,22.97,48.93,,Godkendt,,44543.52241,
12/13/2021 11:24:00 AM,6851,365.61,,56908,0,0,25.98,23.47,49.45,,Godkendt,,44543.52241,
12/13/2021 11:23:00 AM,6851,365.61,,56908,1.9,0.07,25.96,24.11,50.07,,Godkendt,,44543.52241,
12/13/2021 11:22:00 AM,6851,365.61,,56908,2,0.07,25.96,24.23,50.19,,Godkendt,,44543.52241,
12/13/2021 11:21:00 AM,6851,365.61,,56908,2,0.07,25.96,24.25,50.21,,Godkendt,,44543.52241,
12/13/2021 11:19:00 AM,6851,365.6,,56908,2,0.07,25.96,23.82,49.78,,Godkendt,,44543.52241,
12/13/2021 11:18:00 AM,6851,365.6,,56908,2,0.07,25.94,23.44,49.38,,Godkendt,,44543.52241,
12/13/2021 11:17:00 AM,6851,365.6,,56908,1.9,0.07,25.93,23.23,49.16,,Godkendt,,44543.52241,
12/13/2021 11:16:00 AM,6851,365.6,,56908,1.9,0.07,25.99,23.06,49.05,,Godkendt,,44543.52241,
12/13/2021 11:15:00 AM,6851,365.6,,56908,1.9,0.07,26.04,22.89,48.93,,Godkendt,,44543.52241,
12/13/2021 11:14:00 AM,6851,365.6,,56908,1.9,0.07,26.14,22.99,49.13,,Godkendt,,44543.52241,
12/13/2021 11:13:00 AM,6851,365.6,,56908,1.9,0.07,26.22,23.18,49.4,,Godkendt,,44543.52241,
12/13/2021 11:12:00 AM,6851,365.6,,56908,0.8,0.03,26.3,21.88,48.18,,Godkendt,,44543.52241,
12/13/2021 11:11:00 AM,6851,365.6,,56908,0,0,26.32,22.2,48.52,,Godkendt,,44543.52241,
12/13/2021 11:10:00 AM,6851,365.6,,56908,0,0,26.32,22.34,48.66,,Godkendt,,44543.52241,
12/13/2021 11:09:00 AM,6851,365.6,,56908,0,0,26.35,22.74,49.09,,Godkendt,,44543.52241,
12/13/2021 11:08:00 AM,6851,365.6,,56908,0,0,26.37,22.9,49.27,,Godkendt,,44543.52241,
12/13/2021 11:07:00 AM,6851,365.6,,56908,0,0,26.37,23.28,49.65,,Godkendt,,44543.52241,
12/13/2021 11:06:00 AM,6851,365.6,,56908,0,0,26.4,23.81,50.21,,Godkendt,,44543.52241,
12/13/2021 11:05:00 AM,6851,365.6,,56908,0.6,0.02,26.42,24.42,50.84,,Godkendt,,44543.52241,
12/13/2021 11:04:00 AM,6851,365.59,,56908,2,0.07,26.44,24.43,50.87,,Godkendt,,44543.52241,
12/13/2021 11:03:00 AM,6851,365.59,,56908,2,0.07,26.44,24.1,50.54,,Godkendt,,44543.52241,
12/13/2021 11:02:00 AM,6850,365.59,,56908,2,0.07,26.47,23.75,50.22,,Godkendt,,44543.52241,
12/13/2021 11:01:00 AM,6850,365.59,,56908,1.9,0.07,26.48,23.5,49.98,,Godkendt,,44543.52241,
12/13/2021 11:00:00 AM,6850,365.59,,56908,1.9,0.07,26.48,23.25,49.73,,Godkendt,,44543.52241,
12/13/2021 10:59:00 AM,6850,365.59,,56908,1.9,0.07,26.48,22.98,49.46,,Godkendt,,44543.52241,
12/13/2021 10:58:00 AM,6850,365.59,,56908,1.9,0.07,26.47,22.63,49.1,,Godkendt,,44543.52241,
12/13/2021 10:57:00 AM,6850,365.59,,56908,1.9,0.07,26.46,22.41,48.87,,Godkendt,,44543.52241,
12/13/2021 10:56:00 AM,6850,365.58,,56908,1.9,0.07,26.46,22.66,49.12,,Godkendt,,44543.52241,
12/13/2021 10:55:00 AM,6850,365.58,,56908,1.9,0.07,26.46,22.77,49.23,,Godkendt,,44543.52241,
12/13/2021 10:54:00 AM,6850,365.58,,56908,1.9,0.07,26.47,23.07,49.54,,Godkendt,,44543.52241,
12/13/2021 10:53:00 AM,6850,365.58,,56908,1.8,0.07,26.47,22.74,49.21,,Godkendt,,44543.52241,
12/13/2021 10:52:00 AM,6850,365.58,,56908,1.8,0.07,26.48,22.58,49.06,,Godkendt,,44543.52241,
12/13/2021 10:51:00 AM,6850,365.58,,56908,1.9,0.07,26.52,22.63,49.15,,Godkendt,,44543.52241,
12/13/2021 10:50:00 AM,6850,365.58,,56907,1.9,0.07,26.52,23.09,49.61,,Godkendt,,44543.52241,
12/13/2021 10:49:00 AM,6850,365.58,,56907,0.6,0.02,26.51,23.21,49.72,,Godkendt,,44543.52241,
12/13/2021 10:48:00 AM,6850,365.58,,56907,0,0,26.53,23.81,50.34,,Godkendt,,44543.52241,
12/13/2021 10:47:00 AM,6850,365.58,,56907,1.7,0.06,26.59,24.21,50.8,,Godkendt,,44543.52241,
12/13/2021 10:46:00 AM,6850,365.57,,56907,2,0.07,26.6,24.22,50.82,,Godkendt,,44543.52241,
12/13/2021 10:45:00 AM,6850,365.57,,56907,1.9,0.07,26.61,24,50.61,,Godkendt,,44543.52241,
12/13/2021 10:44:00 AM,6850,365.57,,56907,1.9,0.07,26.62,23.63,50.25,,Godkendt,,44543.52241,
12/13/2021 10:43:00 AM,6850,365.57,,56907,1.9,0.07,26.6,23.35,49.95,,Godkendt,,44543.52241,
12/13/2021 10:42:00 AM,6850,365.57,,56907,1.9,0.07,26.63,23.27,49.9,,Godkendt,,44543.52241,
12/13/2021 10:41:00 AM,6850,365.57,,56907,1.9,0.07,26.63,23.17,49.8,,Godkendt,,44543.52241,
12/13/2021 10:40:00 AM,6850,365.57,,56907,1.9,0.07,26.63,23.15,49.78,,Godkendt,,44543.52241,
12/13/2021 10:39:00 AM,6850,365.57,,56907,1.9,0.07,26.6,22.87,49.47,,Godkendt,,44543.52241,
12/13/2021 10:38:00 AM,6850,365.56,,56907,1.9,0.07,26.59,22.78,49.37,,Godkendt,,44543.52241,
12/13/2021 10:37:00 AM,6850,365.56,,56907,1.9,0.07,26.6,22.62,49.22,,Godkendt,,44543.52241,
12/13/2021 10:36:00 AM,6850,365.56,,56907,1.9,0.07,26.59,22.68,49.27,,Godkendt,,44543.52241,
12/13/2021 10:35:00 AM,6850,365.56,,56907,1.9,0.07,26.57,22.85,49.42,,Godkendt,,44543.52241,
12/13/2021 10:34:00 AM,6850,365.56,,56907,1.9,0.07,26.57,23.23,49.8,,Godkendt,,44543.52241,
12/13/2021 10:33:00 AM,6850,365.56,,56907,1.8,0.07,26.6,22.84,49.44,,Godkendt,,44543.52241,
12/13/2021 10:32:00 AM,6850,365.56,,56907,1.8,0.07,26.6,21.83,48.43,,Godkendt,,44543.52241,
12/13/2021 10:31:00 AM,6850,365.56,,56907,1.8,0.07,26.6,22.06,48.66,,Godkendt,,44543.52241,
12/13/2021 10:30:00 AM,6850,365.56,86,56907,1.8,0.07,26.62,22.35,48.97,,Godkendt,,44543.52241,
12/13/2021 10:29:00 AM,6849,365.55,,56907,0.4,0.02,26.57,22.94,49.51,,Godkendt,,44543.52241,
12/13/2021 10:28:00 AM,6849,365.55,,56907,0.7,0.03,26.65,23.34,49.99,,Godkendt,,44543.52241,
12/13/2021 10:27:00 AM,6849,365.55,,56907,2,0.07,26.67,23.56,50.23,,Godkendt,,44543.52241,
12/13/2021 10:26:00 AM,6849,365.55,,56907,1.9,0.07,26.66,24.08,50.74,,Godkendt,,44543.52241,
12/13/2021 10:25:00 AM,6849,365.55,,56907,1.9,0.07,26.63,24.24,50.87,,Godkendt,,44543.52241,
12/13/2021 10:24:00 AM,6849,365.55,,56907,2,0.07,26.65,24.2,50.85,,Godkendt,,44543.52241,
12/13/2021 10:23:00 AM,6849,365.55,,56907,2,0.07,26.64,23.99,50.63,,Godkendt,,44543.52241,
12/13/2021 10:22:00 AM,6849,365.55,,56907,2,0.07,26.65,24.07,50.72,,Godkendt,,44543.52241,
12/13/2021 10:21:00 AM,6849,365.55,,56907,2,0.07,26.63,24.05,50.68,,Godkendt,,44543.52241,
12/13/2021 10:20:00 AM,6849,365.54,,56907,2,0.07,26.65,23.76,50.41,,Godkendt,,44543.52241,
12/13/2021 10:19:00 AM,6849,365.54,,56907,1.9,0.07,26.63,23.36,49.99,,Godkendt,,44543.41717,
12/13/2021 10:18:00 AM,6849,365.54,,56907,1.8,0.07,26.63,22.52,49.15,,Godkendt,,44543.41717,
12/13/2021 10:17:00 AM,6849,365.54,,56907,1.8,0.07,26.6,22.23,48.83,,Godkendt,,44543.41717,
12/13/2021 10:16:00 AM,6849,365.54,,56907,1.8,0.07,26.59,22.49,49.08,,Godkendt,,44543.41717,
12/13/2021 10:15:00 AM,6849,365.54,,56907,1.8,0.07,26.59,22.64,49.23,,Godkendt,,44543.41717,
12/13/2021 10:14:00 AM,6849,365.54,,56907,1.9,0.07,26.63,23.06,49.69,,Godkendt,,44543.41717,
12/13/2021 10:13:00 AM,6849,365.54,,56907,1.9,0.07,26.63,23.14,49.77,,Godkendt,,44543.41717,
12/13/2021 10:12:00 AM,6849,365.53,,56907,1.9,0.07,26.61,23.08,49.69,,Godkendt,,44543.41717,
12/13/2021 10:11:00 AM,6849,365.53,,56907,1.9,0.07,26.59,22.99,49.58,,Godkendt,,44543.41717,
12/13/2021 10:10:00 AM,6849,365.53,,56907,1.9,0.07,26.59,23.16,49.75,,Godkendt,,44543.41717,
12/13/2021 10:09:00 AM,6849,365.53,,56907,1.9,0.07,26.59,23.49,50.08,,Godkendt,,44543.41717,
12/13/2021 10:08:00 AM,6849,365.53,,56907,1.9,0.07,26.59,23.68,50.27,,Godkendt,,44543.41717,
12/13/2021 10:07:00 AM,6849,365.53,,56907,1.9,0.07,26.59,23.75,50.34,,Godkendt,,44543.41717,
12/13/2021 10:06:00 AM,6849,365.53,,56907,1.9,0.07,26.6,23.85,50.45,,Godkendt,,44543.41717,
12/13/2021 10:05:00 AM,6849,365.53,,56907,1.9,0.07,26.58,23.95,50.53,,Godkendt,,44543.41717,
12/13/2021 10:04:00 AM,6849,365.53,,56907,1.9,0.07,26.59,23.91,50.5,,Godkendt,,44543.41717,
12/13/2021 10:03:00 AM,6849,365.52,,56907,2,0.07,26.58,24.1,50.68,,Godkendt,,44543.41717,
12/13/2021 10:02:00 AM,6849,365.52,,56907,2,0.07,26.59,24.2,50.79,,Godkendt,,44543.41717,
12/13/2021 10:01:00 AM,6849,365.52,,56907,2,0.07,26.56,24.13,50.69,,Godkendt,,44543.41717,
12/13/2021 10:00:00 AM,6849,365.52,,56907,2,0.07,26.55,23.87,50.42,,Godkendt,,44543.41717,
12/13/2021 9:59:00 AM,6849,365.52,,56907,1.9,0.07,26.53,23.62,50.15,,Godkendt,,44543.41717,
12/13/2021 9:58:00 AM,6848,365.52,,56907,1.9,0.07,26.5,23.53,50.03,,Godkendt,,44543.41717,
12/13/2021 9:57:00 AM,6848,365.52,,56907,2,0.07,26.49,23.8,50.29,,Godkendt,,44543.41717,
12/13/2021 9:56:00 AM,6848,365.52,,56907,2,0.07,26.48,24.01,50.49,,Godkendt,,44543.41717,
12/13/2021 9:55:00 AM,6848,365.51,,56907,2,0.07,26.49,24.11,50.6,,Godkendt,,44543.41717,
12/13/2021 9:54:00 AM,6848,365.51,,56907,2,0.07,26.49,24.45,50.94,,Godkendt,,44543.41717,
12/13/2021 9:53:00 AM,6848,365.51,,56907,2,0.07,26.5,24.92,51.42,,Godkendt,,44543.41717,
12/13/2021 9:52:00 AM,6848,365.51,,56907,2,0.07,26.47,24.75,51.22,,Godkendt,,44543.41717,
12/13/2021 9:51:00 AM,6848,365.51,,56907,1.9,0.07,26.45,24.1,50.55,,Godkendt,,44543.41717,
12/13/2021 9:50:00 AM,6848,365.51,,56906,1.9,0.07,26.42,23.18,49.6,,Godkendt,,44543.41717,
12/13/2021 9:49:00 AM,6848,365.51,,56906,1.8,0.07,26.44,23.16,49.6,,Godkendt,,44543.41717,
12/13/2021 9:48:00 AM,6848,365.51,,56906,1.9,0.07,26.39,23.26,49.65,,Godkendt,,44543.41717,
12/13/2021 9:47:00 AM,6848,365.5,,56906,1.9,0.07,26.34,23.36,49.7,,Godkendt,,44543.41717,
12/13/2021 9:46:00 AM,6848,365.5,,56906,1.9,0.07,26.3,23.57,49.87,,Godkendt,,44543.41717,
12/13/2021 9:45:00 AM,6848,365.5,,56906,1.9,0.07,26.27,23.96,50.23,,Godkendt,,44543.41717,
12/13/2021 9:44:00 AM,6848,365.5,,56906,1.9,0.07,26.22,24.27,50.49,,Godkendt,,44543.41717,
12/13/2021 9:43:00 AM,6848,365.5,,56906,1.9,0.07,26.15,24.6,50.75,,Godkendt,,44543.41717,
12/13/2021 9:42:00 AM,6848,365.5,,56906,2,0.07,26.12,24.78,50.9,,Godkendt,,44543.41717,
12/13/2021 9:41:00 AM,6848,365.5,,56906,2,0.07,26.1,24.96,51.06,,Godkendt,,44543.41717,
12/13/2021 9:40:00 AM,6848,365.5,,56906,2,0.07,26.06,25.34,51.4,,Godkendt,,44543.41717,
12/13/2021 9:39:00 AM,6848,365.49,,56906,2.1,0.07,26.04,25.7,51.74,,Godkendt,,44543.41717,
12/13/2021 9:38:00 AM,6848,365.49,,56906,2,0.07,25.93,25.41,51.34,,Godkendt,,44543.41717,
12/13/2021 9:37:00 AM,6848,365.49,,56906,2,0.07,25.89,24.75,50.64,,Godkendt,,44543.41717,
12/13/2021 9:36:00 AM,6848,365.49,,56906,2,0.07,25.79,24.28,50.07,,Godkendt,,44543.41717,
12/13/2021 9:35:00 AM,6848,365.49,,56906,2,0.07,25.75,24.16,49.91,,Godkendt,,44543.41717,
12/13/2021 9:34:00 AM,6848,365.49,,56906,2,0.07,25.63,24.3,49.93,,Godkendt,,44543.41717,
12/13/2021 9:33:00 AM,6848,365.49,,56906,2,0.07,25.53,24.43,49.96,,Godkendt,,44543.41717,
12/13/2021 9:32:00 AM,6848,365.49,,56906,2,0.07,25.46,24.58,50.04,,Godkendt,,44543.41717,
12/13/2021 9:31:00 AM,6848,365.49,,56906,2,0.07,25.37,24.5,49.87,,Godkendt,,44543.41717,
12/13/2021 9:30:00 AM,6848,365.48,,56906,2,0.07,25.22,24.55,49.77,,Godkendt,,44543.41717,
12/13/2021 9:29:00 AM,6848,365.48,,56906,1.9,0.07,25.13,24.18,49.31,,Godkendt,,44543.41717,
12/13/2021 9:28:00 AM,6847,365.48,,56906,1.9,0.07,25,24.27,49.27,,Godkendt,,44543.41717,
12/13/2021 9:27:00 AM,6847,365.48,,56906,2,0.07,24.93,24.83,49.76,,Godkendt,,44543.41717,
12/13/2021 9:26:00 AM,6847,365.48,,56906,2.1,0.07,24.79,25.85,50.64,,Godkendt,,44543.41717,
12/13/2021 9:25:00 AM,6847,365.48,,56906,2.1,0.07,24.66,26.56,51.22,,Godkendt,,44543.41717,
12/13/2021 9:24:00 AM,6847,365.48,,56906,2.2,0.07,24.61,26.68,51.29,,Godkendt,,44543.41717,
12/13/2021 9:23:00 AM,6847,365.48,,56906,2.1,0.07,24.6,26.44,51.04,,Godkendt,,44543.41717,
12/13/2021 9:22:00 AM,6847,365.47,,56906,2.1,0.07,24.46,26.21,50.67,,Godkendt,,44543.41717,
12/13/2021 9:21:00 AM,6847,365.47,,56906,2.1,0.07,24.41,26.03,50.44,,Godkendt,,44543.41717,
12/13/2021 9:20:00 AM,6847,365.47,,56906,2.1,0.07,24.15,26.26,50.41,,Godkendt,,44543.41717,
12/13/2021 9:19:00 AM,6847,365.47,,56906,2.2,0.07,23.94,26.64,50.58,,Godkendt,,44543.41717,
12/13/2021 9:18:00 AM,6847,365.47,,56906,2.3,0.07,23.9,27.19,51.09,,Godkendt,,44543.41717,
12/13/2021 9:17:00 AM,6847,365.47,,56906,2.3,0.07,23.86,27.51,51.37,,Godkendt,,44543.41717,
12/13/2021 9:16:00 AM,6847,365.47,,56906,2.3,0.07,23.72,27.8,51.52,,Godkendt,,44543.41717,
12/13/2021 9:15:00 AM,6847,365.47,,56906,2.2,0.07,23.64,27.4,51.04,,Godkendt,,44543.41717,
12/13/2021 9:14:00 AM,6847,365.47,,56906,2.2,0.07,23.47,27.42,50.89,,Godkendt,,44543.41717,
12/13/2021 9:13:00 AM,6847,365.46,,56906,2.2,0.07,23.4,27.1,50.5,,Godkendt,,44543.41717,
12/13/2021 9:12:00 AM,6847,365.46,,56906,2.2,0.07,23.29,26.64,49.93,,Godkendt,,44543.41717,
12/13/2021 9:11:00 AM,6847,365.46,,56906,2.1,0.07,23.13,26,49.13,,Godkendt,,44543.41717,
12/13/2021 9:10:00 AM,6847,365.46,,56906,2.1,0.07,23.05,26.15,49.2,,Godkendt,,44543.41717,
12/13/2021 9:09:00 AM,6847,365.46,,56906,2.1,0.07,22.92,26.88,49.8,,Godkendt,,44543.41717,
12/13/2021 9:08:00 AM,6847,365.46,,56906,2.2,0.07,22.86,27.05,49.91,,Godkendt,,44543.41717,
12/13/2021 9:07:00 AM,6847,365.46,,56906,2.2,0.07,22.79,27.25,50.04,,Godkendt,,44543.41717,
12/13/2021 9:06:00 AM,6847,365.46,,56906,2.2,0.07,22.72,27.7,50.42,,Godkendt,,44543.41717,
12/13/2021 9:05:00 AM,6847,365.45,,56906,2.3,0.07,22.54,28.65,51.19,,Godkendt,,44543.41717,
12/13/2021 9:04:00 AM,6847,365.45,,56906,2.4,0.07,22.41,29.48,51.89,,Godkendt,,44543.41717,
12/13/2021 9:03:00 AM,6847,365.45,,56906,2.5,0.07,22.32,30.17,52.49,,Godkendt,,44543.41717,
12/13/2021 9:02:00 AM,6847,365.45,,56906,2.5,0.07,22.2,30.36,52.56,,Godkendt,,44543.41717,
12/13/2021 9:01:00 AM,6846,365.45,,56906,2.5,0.07,22.15,30.23,52.38,,Godkendt,,44543.41717,
12/13/2021 9:00:00 AM,6846,365.45,,56906,2.5,0.07,22.05,30.27,52.32,,Godkendt,,44543.41717,
12/13/2021 8:59:00 AM,6846,365.45,,56906,2.6,0.07,22.02,30.55,52.57,,Godkendt,,44543.41717,
12/13/2021 8:58:00 AM,6846,365.45,,56906,2.7,0.07,21.93,31.13,53.06,,Godkendt,,44543.41717,
12/13/2021 8:57:00 AM,6846,365.44,,56906,2.8,0.08,21.91,31.95,53.86,,Godkendt,,44543.41717,
12/13/2021 8:56:00 AM,6846,365.44,,56906,2.8,0.07,21.68,33.09,54.77,,Godkendt,,44543.41717,
12/13/2021 8:55:00 AM,6846,365.44,,56906,2.9,0.07,21.57,34.36,55.93,,Godkendt,,44543.41717,
12/13/2021 8:54:00 AM,6846,365.44,,56906,3,0.07,21.48,35.6,57.08,,Godkendt,,44543.41717,
12/13/2021 8:53:00 AM,6846,365.44,,56906,3,0.07,21.41,36.02,57.43,,Godkendt,,44543.41717,
12/13/2021 8:52:00 AM,6846,365.44,,56906,3,0.07,21.36,35.93,57.29,,Godkendt,,44543.41717,
12/13/2021 8:51:00 AM,6846,365.44,,56906,3,0.07,21.21,35.2,56.41,,Godkendt,,44543.41717,
12/13/2021 8:50:00 AM,6846,365.44,,56905,3,0.07,21.09,35.45,56.54,,Godkendt,,44543.41717,
12/13/2021 8:49:00 AM,6846,365.43,,56905,3,0.07,20.98,35.49,56.47,,Godkendt,,44543.41717,
12/13/2021 8:48:00 AM,6846,365.43,,56905,3,0.07,20.97,35.2,56.17,,Godkendt,,44543.41717,
12/13/2021 8:47:00 AM,6846,365.43,,56905,3,0.07,20.88,35.29,56.17,,Godkendt,,44543.41717,
12/13/2021 8:46:00 AM,6846,365.43,,56905,3,0.07,20.77,35.55,56.32,,Godkendt,,44543.41717,
12/13/2021 8:45:00 AM,6846,365.43,,56905,3.1,0.08,20.73,35.71,56.44,,Godkendt,,44543.41717,
12/13/2021 8:44:00 AM,6846,365.43,,56905,3.1,0.08,20.63,35.71,56.34,,Godkendt,,44543.41717,
12/13/2021 8:43:00 AM,6846,365.43,,56905,3.1,0.07,20.6,35.8,56.4,,Godkendt,,44543.41717,
12/13/2021 8:42:00 AM,6846,365.43,86,56905,3.1,0.08,20.6,35.88,56.48,,Godkendt,,44543.41717,
12/13/2021 8:41:00 AM,6845,365.42,,56905,2.9,0.07,20.58,35.01,55.59,,Godkendt,,44543.41717,
12/13/2021 8:40:00 AM,6845,365.42,,56905,1.2,0.03,20.55,35.01,55.56,,Godkendt,,44543.41717,
12/13/2021 8:39:00 AM,6845,365.42,,56905,0,0,20.55,35.54,56.09,,Godkendt,,44543.41717,
12/13/2021 8:38:00 AM,6845,365.42,,56905,0,0,20.52,36.44,56.96,,Godkendt,,44543.41717,
12/13/2021 8:37:00 AM,6845,365.42,,56905,3.2,0.08,20.58,36.63,57.21,,Godkendt,,44543.41717,
12/13/2021 8:35:00 AM,6845,365.42,,56905,3.2,0.08,20.59,36.32,56.91,,Godkendt,,44543.41717,
12/13/2021 8:34:00 AM,6845,365.42,,56905,3.2,0.08,20.6,35.92,56.52,,Godkendt,,44543.41717,
12/13/2021 8:33:00 AM,6845,365.42,,56905,3.1,0.08,20.6,35.84,56.44,,Godkendt,,44543.41717,
12/13/2021 8:32:00 AM,6845,365.42,,56905,3.2,0.08,20.64,35.53,56.17,,Godkendt,,44543.41717,
12/13/2021 8:31:00 AM,6845,365.41,,56905,3.1,0.08,20.65,34.81,55.46,,Godkendt,,44543.41717,
12/13/2021 8:30:00 AM,6845,365.41,,56905,3.1,0.08,20.63,34.56,55.19,,Godkendt,,44543.41717,
12/13/2021 8:29:00 AM,6845,365.41,,56905,3.2,0.08,20.67,35.5,56.17,,Godkendt,,44543.41717,
12/13/2021 8:28:00 AM,6845,365.41,,56905,3.1,0.08,20.71,35.75,56.46,,Godkendt,,44543.41717,
12/13/2021 8:27:00 AM,6845,365.41,,56905,3,0.08,20.78,35.08,55.86,,Godkendt,,44543.41717,
12/13/2021 8:26:00 AM,6845,365.41,,56905,3.1,0.08,20.85,34.77,55.62,,Godkendt,,44543.41717,
12/13/2021 8:25:00 AM,6845,365.41,,56905,3.1,0.08,21.02,35.57,56.59,,Godkendt,,44543.41717,
12/13/2021 8:24:00 AM,6845,365.41,,56905,2.9,0.07,21.64,34.97,56.61,,Godkendt,,44543.41717,
12/13/2021 8:23:00 AM,6845,365.4,,56905,0.4,0.02,23.09,19.22,42.31,,Godkendt,,44543.41717,
12/13/2021 8:22:00 AM,6845,365.4,,56905,0,0,23.09,15.11,38.2,,Godkendt,,44543.41717,
12/13/2021 8:21:00 AM,6845,365.4,,56905,0,0,23.1,15.02,38.12,,Godkendt,,44543.41717,
12/13/2021 8:20:00 AM,6845,365.4,,56905,0,0,23.12,14.9,38.02,,Godkendt,,44543.41717,
12/13/2021 8:19:00 AM,6845,365.4,,56905,0,0,23.12,14.87,37.99,,Godkendt,,44543.41717,
12/13/2021 8:18:00 AM,6845,365.4,,56905,0,0,23.13,14.83,37.96,,Godkendt,,44543.41717,
12/13/2021 8:17:00 AM,6845,365.4,,56905,0,0,23.13,14.8,37.93,,Godkendt,,44543.41717,
12/13/2021 8:16:00 AM,6845,365.4,,56905,0,0,23.14,14.8,37.94,,Godkendt,,44543.41717,
12/13/2021 8:15:00 AM,6845,365.4,,56905,0,0,23.15,14.77,37.92,,Godkendt,,44543.41717,
12/13/2021 8:14:00 AM,6845,365.4,,56905,0,0,23.16,14.76,37.92,,Godkendt,,44543.41717,
12/13/2021 8:13:00 AM,6845,365.4,,56905,0,0,23.16,14.72,37.88,,Godkendt,,44543.41717,
12/13/2021 8:12:00 AM,6845,365.4,,56905,0,0,23.18,14.63,37.81,,Godkendt,,44543.41717,
12/13/2021 8:11:00 AM,6845,365.4,,56905,0,0,23.18,14.57,37.75,,Godkendt,,44543.41717,
12/13/2021 8:10:00 AM,6845,365.4,,56905,0,0,23.19,14.42,37.61,,Godkendt,,44543.41717,
12/13/2021 8:09:00 AM,6845,365.4,,56905,0,0,23.2,14.24,37.44,,Godkendt,,44543.41717,
12/13/2021 8:08:00 AM,6845,365.4,,56905,0,0,23.22,14.09,37.31,,Godkendt,,44543.41717,
12/13/2021 8:07:00 AM,6845,365.4,,56905,0,0,23.22,13.95,37.17,,Godkendt,,44543.41717,
12/13/2021 8:06:00 AM,6845,365.4,,56905,0,0,23.22,13.79,37.01,,Godkendt,,44543.41717,
12/13/2021 8:05:00 AM,6845,365.4,,56905,0,0,23.22,13.6,36.82,,Godkendt,,44543.41717,
12/13/2021 8:04:00 AM,6845,365.4,,56905,0,0,23.23,13.46,36.69,,Godkendt,,44543.41717,
12/13/2021 8:03:00 AM,6845,365.4,,56905,0,0,23.25,13.39,36.64,,Godkendt,,44543.41717,
12/13/2021 8:02:00 AM,6845,365.4,,56905,0,0,23.27,13.27,36.54,,Godkendt,,44543.41717,
12/13/2021 8:01:00 AM,6845,365.4,,56905,0,0,23.27,13.15,36.42,,Godkendt,,44543.41717,
12/13/2021 8:00:00 AM,6845,365.4,,56905,0,0,23.28,12.98,36.26,,Godkendt,,44543.41717,
12/13/2021 7:59:00 AM,6845,365.4,,56905,0,0,23.29,12.77,36.06,,Godkendt,,44543.41717,
12/13/2021 7:58:00 AM,6845,365.4,,56905,0,0,23.28,12.49,35.77,,Godkendt,,44543.41717,
12/13/2021 7:57:00 AM,6845,365.4,,56905,0,0,23.29,12.22,35.51,,Godkendt,,44543.41717,
12/13/2021 7:56:00 AM,6845,365.4,,56905,0,0,23.3,11.96,35.26,,Godkendt,,44543.41717,
12/13/2021 7:55:00 AM,6845,365.4,,56905,0,0,23.3,11.86,35.16,,Godkendt,,44543.41717,
12/13/2021 7:54:00 AM,6845,365.4,,56905,0,0,23.33,11.68,35.01,,Godkendt,,44543.41717,
12/13/2021 7:53:00 AM,6845,365.4,,56905,0,0,23.34,11.62,34.96,,Godkendt,,44543.41717,
12/13/2021 7:52:00 AM,6845,365.4,,56905,0,0,23.35,11.61,34.96,,Godkendt,,44543.41717,
